KRW	16/11/2008	0000005900000
KRW	01/11/2008	0000005620000
KRW	16/10/2008	0000005750000
KRW	01/10/2008	0000006000000
KRW	16/09/2008	0000006280000
KRW	16/08/2008	0000006400000
KRW	16/05/2008	0000006220000
KRW	01/05/2008	0000006400000
KRW	16/04/2008	0000006500000
KRW	01/04/2008	0000006400000
KRW	16/03/2008	0000006700000
KRW	01/02/2008	0000007200000
KRW	01/12/2007	0000007300000
KRW	16/11/2007	0000007540000
KRW	01/10/2007	0000007720000
KRW	01/09/2007	0000007820000
KRW	01/08/2007	0000007920000
KRW	16/06/2007	0000008020000
KRW	01/05/2007	0000007920000
KRW	16/03/2007	0000008030000
KRW	16/12/2006	0000008180000
KRW	01/10/2006	0000008300000
KRW	16/08/2006	0000008120000
KRW	01/06/2006	0000008250000
KRW	16/05/2006	0000008380000
KRW	16/02/2006	0000008600000
KRW	16/01/2006	0000008400000
KRW	01/12/2005	0000008200000
KRW	01/10/2005	0000008000000
KRW	16/09/2005	0000007860000
KRW	16/07/2005	0000007980000
KRW	16/06/2005	0000008100000
KRW	01/06/2005	0000007920000
KRW	16/05/2005	0000007760000
